,link_id,x_vector,y_vector
73,77,"[1.0, 1.6820979777876064, 2.153494077155202, 2.6179687588536553, 2.9876870696426505, 3.359242744535472, 3.623035638558738, 3.7163854973810033, 4.076019165426303, 4.148089357943961, 4.507470817190377, 4.511237765275996, 4.759063102133745, 4.805481050081328, 4.945750141305129, 5.021637376937315, 5.303891172131349, 5.467898624364776, 5.29572917438362, 5.428541510267402, 5.633473413466095, 5.784336896181383, 5.76203219904149, 5.827387764782266, 6.02087106080719, 6.355855388061691, 6.379759234846071, 6.304812679895462, 6.362756934691171, 6.5404035205204245, 6.573118122690252, 6.769800518970008, 6.590174226974051, 6.760335203914673, 6.782497482085933, 6.852709136958719, 6.657449513184745, 7.054098606093707, 6.93139105784493, 6.944877929812572, 7.2363109657958615, 7.276773631858525, 7.213669639672604, 7.305478720814181, 7.440192929283075, 7.812996147515312, 7.4929540979785205, 7.310763928554456, 7.789119768363454]","[13.86, 13.97, 14.226666666666665, 14.615, 14.383999999999997, 14.699999999999998, 14.88857142857143, 14.8775, 15.295555555555561, 15.344, 15.79090909090909, 15.43333333333333, 15.77384615384615, 15.774285714285714, 16.030666666666665, 15.805, 16.26, 16.11444444444444, 15.956842105263158, 16.179000000000002, 16.472380952380952, 16.86636363636364, 16.39217391304348, 16.556666666666665, 17.245600000000003, 17.75076923076923, 17.682222222222222, 17.36142857142858, 17.38344827586207, 18.04133333333333, 17.78645161290322, 17.9925, 17.484848484848488, 17.898235294117647, 18.052571428571433, 18.22888888888889, 17.71675675675676, 18.075789473684207, 18.065128205128207, 17.836500000000008, 18.73707317073171, 18.616666666666667, 18.254418604651157, 18.496363636363636, 18.796, 19.627826086956517, 18.666382978723405, 18.708333333333332, 19.216734693877548]"
74,78,"[1.0, 1.496974580974581, 1.8515993875405643, 2.074894035015552, 2.3142002177800065, 2.3710555179994217, 2.575933137335735, 2.742957244139386, 2.868486303950578, 2.938595726131133, 3.0430124349752408, 3.008817408344766, 3.033604330780767, 3.337992738163667, 3.2313309389433518, 3.392246880351897, 3.501959463298431, 3.2917975349805095, 3.3662338784156804, 3.4866130357498992, 3.8411907623770203, 3.4553959535905374, 3.5675389758523637, 3.7546483757185682, 3.673159415188519, 3.8910640290644944, 3.6264119519215137, 3.8067514584883617, 3.8548476647395984, 3.826104758299869, 3.8574933394802433, 3.810997875075774, 3.9518636485959955, 4.03307449073857, 3.9906214906186763, 4.016315389029134, 4.25803309077218, 3.9733522326609716, 4.00806830822253, 4.014872921013893, 4.091784193265145, 4.302152129072495, 4.156557891204819, 4.164106256730846, 4.299805788714334, 4.154567029813654, 4.147662001245832, 4.161672022924225, 4.033931689644436]","[7.06, 7.13, 7.419999999999999, 7.585, 7.64, 7.676666666666666, 8.308571428571428, 8.32, 8.806666666666667, 8.674000000000001, 8.443636363636365, 8.148333333333333, 8.292307692307691, 9.115714285714285, 8.637333333333336, 9.01875, 9.001176470588234, 8.912222222222221, 8.72105263157895, 9.03, 9.60761904761905, 8.747272727272728, 8.860000000000001, 9.349999999999998, 9.068000000000001, 9.680000000000001, 8.834814814814816, 9.427142857142856, 9.502758620689656, 9.384666666666668, 9.249032258064515, 9.223125, 9.450909090909093, 9.614705882352943, 9.852000000000002, 9.563333333333334, 10.238918918918921, 9.557368421052633, 9.523589743589746, 9.422, 9.501951219512197, 10.108095238095238, 9.840000000000002, 9.668636363636363, 9.982222222222221, 9.553043478260866, 9.511489361702127, 9.839166666666667, 9.36122448979592]"
75,79,"[1.0, 1.521410728160728, 1.8293062146831496, 1.9804346939610094, 2.121076326986604, 2.394487390392122, 2.4863456667211166, 2.621202447507722, 2.766383801201958, 3.0127352846931275, 3.0721857057781086, 2.884318045582983, 3.112887868815486, 3.1864891304088303, 3.16575481734982, 3.480025521644612, 3.498194647787746, 3.5333572992780145, 3.435577329518448, 3.665584078450923, 3.5401659420609053, 3.526290202174309, 3.7537737917386442, 3.593163150088928, 3.6979585416507694, 3.844340534782041, 3.92495985113322, 4.0041075809224145, 3.9750327921828914, 3.9461484182130113, 3.977379299624336, 3.9649830086988844, 4.050456161754522, 4.15680253602782, 4.111881261902833, 4.184481327453654, 4.093128550637097, 4.22227267726528, 4.266636684906005, 4.23175980775696, 4.24692715240428, 4.289186776296235, 4.243162330012348, 4.592982435111642, 4.261905381448785, 4.388462235137559, 4.514358317934205, 4.365523756148762, 4.565290278196302]","[6.8, 7.12, 7.546666666666664, 7.505, 7.36, 8.083333333333334, 7.585714285714285, 7.7925, 8.382222222222222, 8.85, 8.601818181818185, 8.43, 8.715384615384615, 8.781428571428572, 8.641333333333334, 9.52, 9.576470588235294, 9.655555555555557, 9.00842105263158, 9.365999999999998, 9.174285714285714, 9.05, 9.475652173913042, 9.33416666666667, 9.429599999999997, 9.666153846153847, 9.542962962962964, 10.213571428571433, 9.85310344827586, 9.765999999999998, 9.84516129032258, 9.876875, 10.027272727272727, 10.17529411764706, 10.118857142857143, 10.253333333333336, 9.9427027027027, 10.221052631578948, 10.15794871794872, 10.149000000000001, 10.383902439024391, 10.415238095238099, 10.18186046511628, 11.09409090909091, 10.204, 10.487391304347828, 10.646808510638301, 10.463749999999997, 10.936734693877549]"
76,81,"[1.0, 1.4589904817404817, 1.8149510270431315, 1.9817992500275776, 2.117674337246487, 2.34002698388294, 2.3048674921280625, 2.4601702609053215, 2.3873729733798483, 2.514349213621134, 2.709550986555062, 2.662428192809559, 2.724078711603501, 2.860322006766575, 2.799633170950612, 2.850979021333907, 3.017160072408185, 2.884372470954764, 2.880009285847389, 3.0514794303365393, 2.9843705473672317, 2.9576660203961977, 3.020971661585458, 2.8715758293023663, 3.0733845653310583, 3.0979912797055387, 2.9760637335165008, 3.045362682131875, 3.011119383762704, 3.242182338742729, 3.1777933913465057, 3.2589864642243658, 3.2001722101082235, 3.039884416207763, 3.2605803100601736, 3.0985740816556278, 3.3273718437277817, 3.1181478452226092, 3.208720024439557, 3.2066709928432635, 3.156424665514125, 3.196878761133202, 3.127255534227528, 3.3317762767732275, 3.278409262429853, 3.185229346058553, 3.1706361858229286, 3.297766010997666, 3.142776853306839]","[7.02, 7.17, 7.333333333333332, 7.335, 7.264000000000001, 7.819999999999998, 7.61142857142857, 7.8075, 7.368888888888889, 7.564000000000002, 8.501818181818185, 7.966666666666666, 8.033846153846154, 8.097142857142854, 8.077333333333332, 8.10375, 8.514117647058823, 8.065555555555555, 8.146315789473686, 8.372000000000003, 8.403809523809526, 8.068181818181818, 8.37217391304348, 7.734166666666668, 8.297599999999997, 8.396923076923077, 8.017777777777775, 8.20357142857143, 8.126206896551722, 8.650666666666666, 8.427741935483873, 8.611875, 8.38060606060606, 8.025294117647062, 8.690857142857144, 8.383888888888889, 8.707027027027031, 8.36578947368421, 8.548717948717949, 8.303, 8.27268292682927, 8.406190476190478, 8.269767441860466, 8.728636363636362, 8.64088888888889, 8.429130434782607, 8.361276595744684, 8.563750000000002, 8.291020408163268]"
77,82,"[1.0, 1.596037423103212, 2.0754094331880713, 2.307433382578894, 2.6769005271371173, 2.854417885551559, 2.887288532080687, 3.2334858332127983, 3.265288257090156, 3.387414474493126, 3.615212025232787, 3.846049406734553, 3.8787109372909443, 3.9578100192689583, 3.999160621839694, 4.183086954500272, 4.268696683823356, 4.30986440589959, 4.5318442714109155, 4.440560522263624, 4.469653629880643, 4.697178233275853, 4.560871316114796, 4.679468646266051, 4.987650214318027, 4.78755033213787, 4.972989695594892, 4.886819656477075, 4.964833917562599, 5.107060232944168, 4.931024650115642, 5.164820466941766, 5.435597779659953, 5.180518364395892, 5.254779127579017, 4.9170761835578665, 5.502730852762404, 5.250348186433201, 5.197449685034141, 5.450243745187546, 5.52337925406349, 5.388975243906121, 5.459347849487251, 5.570068364371297, 5.476287699140979, 5.481194824686944, 5.514036392847556, 5.588976203740244, 5.766741117839003]","[9.92, 10.23, 10.619999999999997, 10.215, 10.832, 10.67, 10.528571428571427, 11.0275, 10.879999999999997, 11.313999999999998, 11.474545454545455, 11.896666666666665, 11.690769230769236, 11.617142857142857, 11.526666666666666, 11.8175, 12.2, 12.07222222222222, 12.340000000000002, 12.128999999999998, 12.002857142857138, 12.349090909090911, 12.111304347826087, 12.304166666666669, 13.038400000000003, 12.16769230769231, 12.597777777777779, 12.614999999999995, 12.753103448275862, 13.025333333333336, 12.263870967741934, 13.016875, 13.534545454545462, 12.911176470588238, 13.014285714285712, 11.998888888888892, 13.443243243243241, 12.74736842105263, 12.639487179487185, 13.178499999999996, 13.641951219512196, 12.993333333333338, 13.117209302325582, 13.180909090909092, 13.04577777777778, 13.1, 13.107234042553186, 13.306250000000002, 13.589795918367345]"
78,83,"[1.0, 1.263452380952381, 1.4885755029284444, 1.6231603951603952, 1.6361642575690558, 1.6527476052872812, 1.6583783459689032, 1.6427712264841627, 1.7277571771329778, 1.73946993937041, 1.7902441100331616, 1.7922279950323692, 1.8254457253452858, 1.7949117359642341, 1.8439028812787925, 1.8458262858196575, 1.8306979903962952, 1.8507430092051416, 1.8787239133271678, 1.9192226743103273, 1.8775836240361625, 1.871425909605779, 1.848664424878996, 1.8695794999456399, 1.894031719134249, 1.8912658768373007, 1.9446553096828378, 1.8785802513835423, 1.9226535441402626, 1.9261083049408378, 1.914870259370363, 1.9235816511282107, 1.8787254538789808, 1.9091658749871703, 1.925006201676636, 1.941613974924389, 1.9285125988372067, 1.9232320874008273, 1.9200746323945739, 1.940092637151275, 1.959096064693491, 1.9340463015065716, 1.9403472023742878, 1.9523450731647651, 1.9288246255475985, 1.9204950280393964, 1.8956087490362135, 1.9292538172579055, 1.9243122076154555]","[3.82, 4.1, 4.2799999999999985, 4.67, 4.68, 4.513333333333332, 4.702857142857144, 4.425, 4.499999999999999, 4.502000000000001, 4.705454545454546, 4.673333333333334, 4.675384615384616, 4.644285714285714, 4.595999999999999, 4.80875, 4.685882352941177, 4.757777777777778, 4.545263157894735, 4.786999999999999, 4.62, 4.653636363636363, 4.611304347826085, 4.602500000000001, 4.662400000000002, 4.720769230769231, 4.834814814814816, 4.65, 4.720000000000001, 4.798666666666667, 4.670322580645163, 4.68875, 4.6872727272727275, 4.845882352941176, 4.669714285714283, 4.803333333333332, 4.74918918918919, 4.671578947368421, 4.723589743589743, 4.7940000000000005, 4.879999999999999, 4.732857142857143, 4.666976744186047, 4.828636363636364, 4.769333333333334, 4.655217391304348, 4.554468085106382, 4.692916666666667, 4.671428571428571]"
79,84,"[1.0, 1.6533095940007703, 2.0549190737023557, 2.4461706495577875, 2.7040542030553123, 2.8972724285513975, 3.22301720690559, 3.2920519490313604, 3.629014228245459, 3.690144543478342, 3.8150825382186997, 3.8228696936228754, 4.136090476748628, 4.181211813204982, 4.295072094751548, 4.311136994815135, 4.563865218651021, 4.457877388965279, 4.669604534660321, 4.6920523881691905, 4.769966925475767, 4.789289690974277, 4.936343086824226, 4.911832328696234, 4.834994515600994, 5.020649521786472, 5.183732452324672, 5.446605114924861, 5.501459731833132, 5.609248061399248, 5.308680579237739, 5.271623023538853, 5.404363178910733, 5.501843404076444, 5.688750335728503, 5.824353684032337, 5.625932922115785, 5.541720254607776, 5.9298221588134545, 5.803822407291491, 5.724631722768221, 5.816052659865194, 5.986550747729367, 6.006903036159007, 6.078902582644742, 6.050759806715493, 6.12151393260134, 6.016369308079934, 6.088338521097613]","[10.86, 11.03, 11.173333333333332, 11.65, 11.448, 11.78333333333333, 11.694285714285716, 11.9375, 12.157777777777778, 12.086000000000004, 12.345454545454542, 12.15, 12.573846153846153, 12.624285714285714, 12.700000000000005, 12.5725, 13.239999999999998, 12.759999999999998, 13.36105263157895, 12.777000000000003, 13.000000000000002, 12.895454545454543, 13.34173913043478, 13.215833333333338, 13.157599999999995, 13.36153846153846, 13.407407407407407, 13.923571428571433, 14.11793103448276, 14.393999999999997, 13.547096774193546, 13.5025, 13.471515151515153, 13.387058823529415, 14.137142857142852, 14.261666666666665, 14.284864864864865, 13.591578947368419, 14.512307692307695, 14.095999999999998, 13.9980487804878, 14.15904761904762, 14.31720930232558, 14.487272727272728, 14.71377777777778, 14.628260869565217, 14.661276595744678, 14.27, 14.679183673469385]"
80,85,"[1.0, 1.6094249916749923, 2.013180277496841, 2.283946909474167, 2.4779565433708792, 2.7241586730831098, 2.8895857680087773, 3.0627029516322644, 3.317279085668687, 3.4234911896968367, 3.4590113211009275, 3.621856528804734, 3.601544626299809, 3.615401202658995, 3.8089683219308905, 4.049593817770245, 4.110276581084488, 4.110204988316005, 3.991877522575191, 4.1722556683810055, 4.330981370892184, 4.191787593219126, 4.546830377943559, 4.485175592144381, 4.564783233555875, 4.479732585405763, 4.459293389073666, 4.579254370584013, 4.567198839560075, 4.618461533759724, 4.61447747355194, 4.916895753708896, 4.682704986686459, 4.6321916094427085, 4.640633164515584, 4.961840150853322, 4.747656738290305, 4.796394053980258, 5.115083801391349, 5.047568729037205, 4.797534262838789, 5.086593243218086, 4.961171770410332, 4.966576024312964, 5.060247916923565, 5.148740703686465, 5.122131675903989, 5.048536263139345, 5.143087241137049]","[8.48, 8.92, 9.586666666666666, 9.595, 9.896, 9.736666666666666, 10.277142857142858, 9.8525, 10.51777777777778, 10.178, 10.42181818181818, 10.68333333333333, 10.346153846153847, 10.478571428571424, 10.894666666666668, 11.08125, 10.969411764705884, 11.033333333333335, 10.70105263157895, 11.1, 11.416190476190478, 11.17272727272727, 11.73565217391304, 11.489166666666666, 11.8688, 11.478461538461534, 11.161481481481484, 10.893571428571429, 11.564827586206896, 11.532666666666664, 11.44774193548387, 12.049375, 11.756969696969696, 11.364117647058826, 11.438857142857145, 12.015555555555556, 11.402702702702705, 11.687368421052634, 12.60666666666667, 12.0595, 11.69121951219512, 11.935238095238098, 11.696744186046512, 11.800454545454548, 11.998222222222221, 11.967391304347824, 12.072765957446807, 11.984166666666665, 11.922857142857142]"
81,86,"[1.0, 1.6467850089367113, 2.1432386677649835, 2.4695957607475307, 2.7472662850707277, 3.017297477120648, 3.2449514681179124, 3.393838170975972, 3.5442131055191197, 3.78853932298879, 3.7594876315307615, 4.115810849247742, 4.139645102349479, 4.108515829055573, 4.132762947386048, 4.390038398819859, 4.338796909745346, 4.672048676328043, 4.895902598867891, 4.6256926841671095, 5.044839907340139, 4.881487387299465, 4.92422813325212, 4.861438805749023, 5.163761909796694, 5.2089934042474395, 5.050441074569589, 5.436100573997155, 5.309726569576129, 5.2680217486207335, 5.612391857337555, 5.729600176900219, 5.570074661408945, 5.607759771814679, 5.803269198882927, 5.94161937872529, 5.6072512539578465, 5.6115799008641885, 5.772693417367747, 5.654738321265686, 5.915403259086641, 5.80021750169105, 5.931207948157253, 5.774784496696131, 5.93763075543423, 5.916621523199463, 6.0696527214442515, 6.251443630768858, 6.059227776994941]","[10.78, 11.22, 11.380000000000003, 11.625, 11.852, 11.826666666666668, 11.914285714285711, 12.1475, 12.197777777777778, 12.395999999999997, 12.052727272727273, 12.469999999999997, 12.524615384615387, 12.381428571428573, 12.306666666666663, 12.81875, 12.8, 13.400000000000002, 13.721052631578953, 12.859999999999996, 13.699999999999998, 13.08, 13.489565217391302, 12.80833333333333, 13.259999999999998, 13.536923076923072, 13.228148148148147, 13.618571428571425, 13.5496551724138, 13.899333333333335, 14.203870967741931, 14.58, 13.96969696969697, 13.945882352941178, 14.14457142857143, 14.992777777777777, 13.629189189189187, 13.84842105263158, 13.985128205128206, 13.635999999999997, 14.510243902439022, 14.38761904761905, 14.422790697674413, 14.014090909090912, 14.319555555555562, 13.963478260869563, 14.431489361702127, 14.806666666666665, 14.365306122448983]"
82,87,"[1.0, 1.7445458996381182, 2.3830138967853736, 2.8525286498589257, 3.3199753696262007, 3.7295561132146657, 3.992146486830312, 4.348693987461828, 4.654449947587539, 4.893532897670682, 5.133532586664717, 5.1699934068161735, 5.479305497483121, 5.696299340951549, 5.785225682339847, 5.841944676204446, 6.058548832872819, 6.1899865769743645, 6.243541457348266, 6.519222691800843, 6.599679878765726, 6.638838297356383, 6.836495136388468, 7.035804528490689, 6.883547145642174, 7.282606110188738, 7.155376824020909, 7.407578535240056, 7.347739997572711, 7.720826949486122, 7.790664013260115, 7.698168132829688, 7.838351038815489, 7.896173214493425, 7.829514897164981, 7.596549042954561, 8.217242243873295, 8.108748446233893, 8.304461562581302, 8.426663823780457, 8.26578615060545, 8.326964776831401, 8.387916905690771, 8.536735261438944, 8.565070736850599, 8.531429302031798, 8.818216565950117, 9.076874033346614, 9.195390897793057]","[18.28, 18.09, 18.173333333333336, 18.375, 18.88, 19.099999999999998, 19.000000000000004, 19.135, 19.431111111111107, 19.543999999999997, 19.430909090909083, 19.518333333333338, 19.98307692307692, 19.971428571428568, 20.074666666666666, 20.0675, 19.98588235294118, 19.921111111111113, 20.28526315789474, 20.571999999999992, 20.645714285714284, 20.39727272727273, 20.881739130434784, 20.645, 21.096, 21.372307692307697, 20.704444444444444, 21.35785714285714, 21.074482758620693, 21.909333333333343, 21.910967741935494, 21.645625, 22.033333333333324, 21.747058823529414, 21.57485714285714, 20.885, 22.17297297297297, 22.166842105263168, 22.669743589743593, 22.568, 22.013170731707316, 22.542380952380952, 22.24511627906977, 22.525454545454554, 22.62622222222222, 22.491739130434777, 23.062553191489364, 23.620416666666664, 23.774285714285714]"
